% Silica Feed,Amina Flow,Flotation Column 01 Air Flow,Flotation Column 03 Air Flow,Flotation Column 04 Air Flow,Flotation Column 02 Level,Flotation Column 03 Level,% Iron Concentrate,% Silica Concentrate,Purity,dates
17.4,517.8753575418995,249.9704469273743,250.1421117318436,295.096,550.4647094972067,549.426877094972,67.6,1.09,1,2017-03-10 15:00:00.000
17.16,525.4858944444444,249.71306666666663,250.06307222222225,295.096,549.6167666666666,549.6145611111111,66.21,3.5700000000000003,0,2017-03-10 18:00:00.000
17.16,443.269775147929,249.93859763313608,250.0601893491124,295.096,525.0798846153846,523.0409408284023,66.23,1.49,1,2017-03-10 20:00:00.000
17.16,431.1602415730337,249.969786516854,250.0086573033708,295.096,485.3412387640449,475.65348876404494,66.42,1.4699999999999998,1,2017-03-10 21:00:00.000
17.16,434.9555209580838,249.76384431137723,250.0284610778443,295.096,549.1767904191618,548.0008622754491,67.16,1.16,1,2017-03-10 22:00:00.000
17.16,358.67632258064515,250.0842774193549,250.07916129032256,295.096,549.8924387096774,549.484929032258,67.17,1.15,1,2017-03-10 23:00:00.000
8.25,331.547059602649,249.55585430463577,249.5937880794702,295.096,552.3021986754967,550.5951456953642,65.12,4.14,0,2017-03-11 03:00:00.000
8.25,325.93574197835807,249.7749359717768,249.79807670915892,295.096,551.1404850542091,550.3243459097549,64.7280759508749,3.77541948918595,0,2017-03-11 03:45:05.700
8.25,319.2341301775148,250.03658579881656,250.04205917159763,295.096,549.7530473372781,550.0009289940829,64.26,3.3399999999999994,0,2017-03-11 04:00:00.000
8.25,329.1928606070791,249.92776070957103,249.96821212006947,295.096,549.7470612225143,550.452539098459,64.10426215720977,3.9802555759153755,0,2017-03-11 04:08:06.520
8.305238043096896,331.32005149986696,250.03799809189786,250.04576157335882,295.096,549.7584003849362,549.8820045197642,64.1896282464656,3.4625830545437966,0,2017-03-11 04:30:02.600
8.25,330.74431578947366,249.91080701754385,249.9567076023392,295.096,549.7461286549708,550.5228947368421,64.08,4.08,0,2017-03-11 05:00:00.000
8.375797618306692,336.42785513511325,249.92381703823472,249.9842024625116,295.096,551.7530500284537,551.6688218574362,63.95075587160271,4.231646443986149,0,2017-03-11 05:34:04.600
8.579772898805587,339.33293128170305,250.0138712216353,250.07557869940914,295.096,555.0109775834003,553.2407210493956,63.83987836179563,4.071824789130206,0,2017-03-11 05:35:05.200
8.963221927073592,362.7031529726502,249.98745946196908,250.11455409858195,295.096,561.1247251074657,557.0078441814042,63.35137480523501,4.922766468300297,0,2017-03-11 06:09:31.000
8.649114664333075,406.55924456046,250.04679012263898,250.06881035164122,295.096,549.7917250256868,549.1416570324496,63.751538852288,4.225706515369288,0,2017-03-11 06:18:06.900
8.707800253507779,351.427741980515,249.95815283259657,250.056766364393,295.096,557.0496780060462,554.6931304962383,63.609657273793374,4.631868798749102,0,2017-03-11 06:25:04.200
8.98,363.7257329113924,249.9863037974684,250.11625949367087,295.096,561.3922362869196,557.1726772151899,63.33,4.96,0,2017-03-11 07:00:00.000
8.910696300175264,463.7925369241153,250.05347808466263,250.0863432013755,295.096,549.8170745653272,548.5784861308418,63.41829101484521,4.806202748334146,0,2017-03-11 07:06:20.200
8.98,478.9559825581396,250.05525,250.09098837209305,295.096,549.8237906976744,548.4292790697674,63.33,4.96,0,2017-03-11 08:00:00.000
8.987709336733872,485.3954717698411,250.05688436764152,250.08783419285365,295.096,542.3763900277406,547.1100373394535,63.41655482605756,4.883257057058274,0,2017-03-11 08:08:41.000
8.984429972627359,482.57936280466254,250.03900542461707,250.08644051141093,295.096,545.8031414273684,544.465568392695,63.41739127819424,4.897980383216989,0,2017-03-11 08:44:02.900
8.98,512.8435921052632,250.10930263157897,249.83040789473685,295.096,417.0589209887316,550.2133355263157,66.47,1.59,1,2017-03-11 11:00:00.000
9.027512275291558,511.41424811704235,249.96189797749156,250.0609862731928,295.096,549.7807313170207,549.1782999332505,63.863433272591585,4.487036895961307,0,2017-03-11 13:06:15.000
9.034136936937253,515.939921232344,249.94888185567325,250.0568030646924,295.096,549.7747275248269,549.2827363079704,63.9378101556137,4.421091400488262,0,2017-03-11 14:39:08.000
9.034485167903508,509.26643653964163,250.09844517114388,250.07312826469243,295.096,500.2544195429123,499.48442736456303,63.08234014589315,5.00953197082137,0,2017-03-11 15:42:09.700
9.052084974372034,519.0573235750337,250.11239808129832,250.0673590903308,295.096,484.24251441975275,483.6742546003368,63.002341025581664,5.025531794883666,0,2017-03-11 17:08:29.700
9.09,568.9276055555555,249.65188333333333,249.97806111111112,295.096,449.98763888888885,450.0069611111111,65.5,3.42,0,2017-03-11 19:00:00.000
9.09,570.081579396614,249.90972135016332,250.01910507924092,295.096,446.1042734997585,498.10692461439527,64.93499842094344,3.6889044948451,0,2017-03-11 19:06:04.200
9.09,563.6982911267734,249.74102679282302,249.9920292890919,295.096,449.9441448988031,449.93566637861215,65.01482677509496,3.718009022039049,0,2017-03-11 19:07:26.800
9.09,566.6294513961457,249.68664743646724,249.9911436115061,295.096,451.2397064825408,451.06841466510946,65.16711748537665,3.6223403520259607,0,2017-03-11 19:39:01.600
9.09,570.8372737430168,250.07856983240225,250.04598324022345,295.096,443.5612026214012,529.6057932960894,64.565,3.865,0,2017-03-11 20:00:00.000
9.09,554.6710673326148,249.89491273132577,250.01614217622972,295.096,449.8690624023206,449.8125922138478,64.17728538419196,4.2324539213202925,0,2017-03-11 20:09:08.150
9.09,554.5620887089365,249.8333246881602,250.02018190629738,295.096,546.635929941142,547.0622314263628,64.5939506863675,3.851221331087125,0,2017-03-11 20:09:38.000
9.09,569.6121374322183,250.06850091152057,250.04801073262013,295.096,444.56681590544065,525.1189586548696,64.46360823319988,3.934373314126397,0,2017-03-11 20:12:05.500
9.09,568.5090056827949,250.04525493403762,250.04258069531926,295.096,458.33189143138486,532.4660213122672,64.565,3.865,0,2017-03-11 20:13:09.100
9.09,554.1030722222222,249.83912222222224,250.02152777777772,295.096,549.7241,550.1634055555555,64.565,3.865,0,2017-03-11 21:00:00.000
9.09,551.4956268483494,249.91327707079375,250.07475232655224,295.096,465.17897020749257,463.8549201494754,63.05032781901725,4.901354650146096,0,2017-03-11 21:09:37.800
9.09,555.7701937255509,249.85091507363714,250.05296115415567,295.096,457.1559869743416,456.08400406804003,63.594178182967646,4.578440712313785,0,2017-03-11 21:24:02.100
9.09,556.2792086134575,249.95892273298347,250.07007555231988,295.096,455.5107167735489,476.28957831110705,63.360180640989086,4.689350087744309,0,2017-03-11 21:49:02.000
9.09,551.3229166666666,249.9181888888889,250.07827777777777,295.096,459.5789277777777,458.1380777777778,62.95,4.97,0,2017-03-11 22:00:00.000
9.09,549.3891395341495,249.95700348037758,250.0742370285286,295.096,457.87751311855,456.66289999649774,62.929231294727394,4.985576528954457,0,2017-03-11 22:17:03.000
9.09,543.9122261497719,250.06066252503655,250.0459235557553,295.096,476.70676045177737,476.72759292020714,63.29784271919003,4.7377682712207,0,2017-03-11 22:46:00.700
9.09,540.1496994219654,250.14245664739883,250.05493063583813,295.096,449.7482832369942,449.61461271676296,62.83,5.06,0,2017-03-11 23:00:00.000
9.09,551.2976609195402,249.653551724138,250.02928735632184,295.096,449.9742873563218,449.3770172413793,64.72,3.51,0,2017-03-12 00:00:00.000
10.234503249925154,552.5753161222805,250.0430365846965,250.0861350073938,295.096,412.1027212586679,449.29848404433085,64.18879595995034,4.190906996790915,0,2017-03-12 00:09:06.580
9.273480559671984,551.5024876788194,249.71599182660492,250.0384008637194,295.096,443.9029230821649,449.36442722475135,64.63484024656574,3.61915932031118,0,2017-03-12 00:15:04.800
9.514028822215304,550.4347998357177,249.4902743410404,249.97273313551233,295.096,424.0062098633727,449.4725083302571,64.64306650061073,3.5296806626344654,0,2017-03-12 00:17:08.900
11.46,546.4749209039549,248.74095480225984,249.7131920903955,295.096,304.8323997441638,449.9107401129944,64.29,3.62,0,2017-03-12 01:00:00.000
11.46,546.778280416542,248.81078363001066,249.73081303789706,295.096,307.54242686313245,449.8824553994319,64.26278546178159,3.672804327886492,0,2017-03-12 01:04:00.600
11.46,550.9795332252237,249.77784926185208,249.974847103456,295.096,345.073832910279,449.4907378914362,63.88588890708955,4.404096150423247,0,2017-03-12 01:06:03.100
11.46,553.9433876404494,250.4600842696629,250.1470056179776,295.096,371.5510835276657,449.2143932584269,63.61999999999999,4.92,0,2017-03-12 02:00:00.000
9.934570139236454,464.9438025467695,249.8855970524472,250.0296452510593,295.096,548.3914324988024,491.5895688856964,64.40284074940065,3.9376304502463055,0,2017-03-12 03:09:19.900
10.307299924774483,497.1827486696564,249.90334052322655,250.0633827039449,295.096,451.70977764099786,449.58216281154836,63.810877271370956,4.295851850170869,0,2017-03-12 05:13:06.200
11.46,439.33249460284543,250.38739015127354,250.0923998791823,295.096,537.4529554534037,504.71088964041377,63.71825050919974,4.821749490800257,0,2017-03-12 06:21:00.700
10.628331787837615,482.91131831341403,249.96921595943718,250.07237448382304,295.096,452.16746901851167,449.6362647327349,63.5711192976909,4.5031002680977,0,2017-03-12 06:49:00.800
10.385020136793578,487.9787382083385,249.88423117687378,249.98808038585778,295.096,427.25693181368456,357.2439057440292,64.37918563075189,3.9232043824638825,0,2017-03-12 06:55:07.000
11.46,470.09295450082976,250.21148358242644,250.10714937218967,295.096,435.0594228123034,449.65073289511474,63.09983493031717,5.013163893077522,0,2017-03-12 08:21:00.900
11.46,460.9855107499439,250.15862753648653,249.99553521739634,295.096,400.4509586412477,317.1015216522557,63.993541554344375,4.407231334211635,0,2017-03-12 09:08:42.800
11.46,445.9396144578313,250.1398734939759,250.0956686746988,295.096,453.3531686746988,449.77642168674697,62.95,5.04,0,2017-03-12 10:00:00.000
11.46,315.35548185375967,250.29702930149,250.03333733424796,295.096,713.4401559904327,562.3324697115012,63.78900412771689,4.725373452106166,0,2017-03-12 10:09:53.400
11.46,310.19407474427874,250.3054816752726,250.03087257897252,295.096,724.3837525552005,567.241855594104,63.82895478147334,4.711045218526666,0,2017-03-12 10:09:55.200
11.46,327.9944738748702,250.31677191381348,250.03935348265992,295.096,698.6172703428904,558.6226069366079,63.813695339441374,4.7263046605586325,0,2017-03-12 10:30:01.200
11.46,308.97480952380954,250.3047083333333,250.03029166666667,295.096,726.1486666666666,567.832244047619,63.830000000000005,4.71,0,2017-03-12 11:00:00.000
11.46,321.9472503042602,250.2803386459166,250.0306686052444,295.096,721.7355986855467,562.9856540802407,63.86618460977257,4.649692317045726,0,2017-03-12 11:12:06.900
11.46,323.95955436632386,250.2960419702138,250.0315075270204,295.096,702.6500720700279,563.3466503158113,63.86026401241204,4.601444303304671,0,2017-03-12 11:26:03.100
11.46,341.6999597476655,250.24323172340948,250.0312425572346,295.096,715.015965036001,555.6059107430256,63.921281726441435,4.557863789264279,0,2017-03-12 11:32:00.200
11.46,435.4185,250.07571527777776,249.953875,295.096,408.3995418320118,280.76537326388893,64.09627992633541,4.266200122775,0,2017-03-12 12:00:00.000
11.46,463.94195174617755,250.05740824637346,249.98547666004893,295.096,397.3666007562544,346.6854045694496,64.09740500398419,4.049596683478656,0,2017-03-12 12:06:04.800
11.46,501.9791708279639,250.05648108124163,250.07072082969196,295.096,398.89043161860104,482.5164893369092,63.71911460219099,4.043494993682971,0,2017-03-12 12:06:07.510
11.46,430.03303470179765,250.145938797618,250.04568704155002,295.096,531.8966894067623,529.9381603718404,63.978062261486144,4.073880654355832,0,2017-03-12 12:06:45.100
11.46,485.75607756256704,249.97563392588134,250.00708726566938,295.096,568.7915443841067,416.9199010031965,64.2925248256996,3.9391252905009093,0,2017-03-12 12:06:46.100
11.46,443.69983993143313,250.05925028808252,249.96262927229256,295.096,434.78660215024485,303.16497972114195,64.1285653639774,4.212391060038289,0,2017-03-12 12:10:06.300
11.46,513.3238764705882,249.92082352941176,250.0362294117647,295.096,656.6315773557982,491.4860764705883,64.4,3.76,0,2017-03-12 13:00:00.000
11.46,508.92707927461424,250.0461419050177,250.06762774055503,295.096,392.13802072654346,486.5756755136881,63.81447113581004,3.9199460936026433,0,2017-03-12 13:00:06.800
11.46,511.5329790824649,250.16379265984446,250.06178980221844,295.096,392.4004992740559,485.80829703788993,63.9180410079285,3.609611047986255,0,2017-03-12 13:06:12.000
11.46,526.5474838447852,249.9968723174965,250.05407035104324,295.096,427.1682407069551,497.3244726217795,64.15821573920547,3.5907510174438295,0,2017-03-12 13:08:05.900
11.46,469.439106172571,250.09425719017182,250.05069844199042,295.096,468.66507265384575,517.6031292952513,64.02625850795901,3.8668152991390294,0,2017-03-12 13:18:00.600
11.46,529.7314052287581,250.01518300653592,250.0583660130719,295.096,371.9190788315327,498.7302156862745,64.1,3.55,0,2017-03-12 14:00:00.000
11.46,536.7365,250.1729833333333,250.04877222222223,295.096,368.98011388888887,499.6531444444445,64.29,3.06,0,2017-03-12 15:00:00.000
11.2,549.7813314606742,250.02355056179772,249.9815449438202,295.096,499.8503483146067,499.3772471910112,66.25,1.5900000000000003,1,2017-03-12 17:00:00.000
11.2,534.8689611111112,250.02477222222225,250.05119444444443,295.096,500.3647555555556,500.3980388888889,66.92,1.52,1,2017-03-12 18:00:00.000
11.2,515.1387333333333,250.5809388888889,250.1239444444444,295.096,503.7948666666667,503.2109222222222,66.17,1.96,1,2017-03-12 19:00:00.000
11.2,313.9573374233129,250.08012883435583,250.08822699386505,295.096,792.8670298367343,858.8410971315755,67.11,1.9,1,2017-03-12 20:00:00.000
11.2,476.8612434210526,250.3210460526316,249.9725065789474,295.096,493.9507034708861,610.8198070058789,67.11,1.9,1,2017-03-12 21:00:00.000
11.2,540.9814388888889,250.04488333333333,250.06415,295.096,549.9279444444444,549.7069111111111,66.29,1.09,1,2017-03-12 22:00:00.000
11.2,535.7912111111111,250.0612333333333,250.1241333333333,295.096,549.8003166666666,549.1545888888888,67.22,1.0,1,2017-03-12 23:00:00.000
11.2,506.5579112215909,249.97456818181817,250.1083409090909,295.096,594.260287190083,598.3127318181819,66.97,1.0,1,2017-03-13 00:00:00.000
12.27,383.4339670329671,250.0980549450549,249.97540659340652,295.096,343.18224175824173,526.2660744810747,66.24,1.04,1,2017-03-13 01:00:00.000
12.27,441.7159221556886,249.88719161676647,250.04104191616767,295.096,244.12636899483536,549.8282934131736,67.04,1.25,1,2017-03-13 02:00:00.000
12.27,470.4176923076923,250.25428402366865,250.0695266272189,295.096,452.16442316682776,548.1017041420118,66.42,2.46,1,2017-03-13 03:00:00.000
12.27,455.4266918604652,250.0658023255814,250.00675,295.096,427.4588260286227,550.7445523255814,66.44,2.67,1,2017-03-13 04:00:00.000
12.27,431.4927111111111,250.04998333333336,250.08078333333333,295.096,460.6787611111111,549.2001333333334,66.61,1.95,1,2017-03-13 05:00:00.000
12.27,420.04932054309353,250.1720324675325,250.06214285714285,295.096,440.0665099721701,562.7927337662338,65.85,2.4,1,2017-03-13 06:00:00.000
12.99,412.961421957672,250.1164345238096,250.1456488095238,295.096,510.8607326145553,605.4092083333334,66.5,2.03,1,2017-03-13 07:00:00.000
12.99,425.671016666666,250.29052,250.02042666666665,295.096,445.952079588862,568.7657533333334,65.94,1.79,1,2017-03-13 08:00:00.000
12.990000000000002,415.81401123595504,250.1008146067416,250.0228820224719,295.096,448.8469466292135,549.430511235955,64.47,3.09,0,2017-03-13 11:00:00.000
12.99,379.1970545225347,250.0735389221557,250.0453532934132,295.096,473.0336706586827,559.5927724550899,65.83,1.87,1,2017-03-13 13:00:00.000
11.071037751244393,427.087674847,250.07502409839043,250.05748187512827,295.096,520.3624358324556,573.7191927812515,64.52685814070387,3.464316092967143,0,2017-03-13 15:07:38.100
11.060640822581421,425.2181339071201,250.05741956277484,250.02391481440776,295.096,448.66857911138237,501.80739226378654,64.27944600716853,3.561621132257875,0,2017-03-13 16:07:16.600
9.204320923392974,429.27410423191907,250.00949347583276,250.1797615554666,295.096,593.7068849823743,596.8630856523162,65.1056201906402,3.01522115404233,0,2017-03-13 17:54:03.100
8.94,430.213905027933,250.00311731843573,250.1907150837989,295.096,603.8211899441341,600.1748882681563,65.15,3.01,0,2017-03-13 18:00:00.000
8.94,431.669039810737,249.98640420488638,250.1647405189147,295.096,601.2265902267332,597.4903342428253,64.93056515340811,3.254026682847887,0,2017-03-13 18:07:56.600
9.684843548017222,436.7480592549804,249.90242400014208,250.07832639456205,295.096,571.9876502289114,590.5487432589356,63.72735990831992,3.971375053862074,0,2017-03-13 18:34:04.700
8.94,436.1287035184374,249.92668295688182,250.13820335294454,295.096,601.6749664027793,599.9857391399831,64.31417629224028,3.619783333963071,0,2017-03-13 19:05:01.300
8.94,434.25160495298707,250.02171506847128,250.14996152904155,295.096,602.084747673256,600.3972338605436,64.90928589576413,3.3839665547950295,0,2017-03-13 19:28:09.500
8.94,441.4657150837989,249.8577150837989,250.09082122905028,295.096,599.7383966480446,599.8150670391061,63.56,4.17,0,2017-03-13 20:00:00.000
8.94,439.74546271925226,249.8852870886482,250.0727389063665,295.096,595.0829129279088,593.130524596108,63.767811273399225,4.232826664050927,0,2017-03-13 20:09:06.650
8.94,441.1081376377592,249.86691036669419,250.086842566839,295.096,590.5879549576705,590.7198910177881,63.590851145053044,4.164555680284757,0,2017-03-13 20:18:01.400
8.94,439.6072555555555,250.04638333333327,250.0959055555556,295.096,599.7815111111112,600.6921555555556,64.59,3.88,0,2017-03-13 21:00:00.000
8.94,438.57626761900826,249.90402681174817,250.06044898686483,295.096,591.9187441890487,588.5872759235295,63.90905329558233,4.27552774052489,0,2017-03-13 21:06:23.500
8.94,439.07639950541414,250.00530926295272,250.08264243291782,295.096,596.761834432346,596.1019777884491,64.40275591570207,4.011070859008553,0,2017-03-13 21:31:02.000
8.94,437.90619444444445,249.91476666666668,250.0534055555556,295.096,590.1053388888888,585.9835111111112,63.99,4.3,0,2017-03-13 22:00:00.000
8.94,435.6143384093454,250.01026257798694,250.0260943548148,295.096,450.7027024483103,451.69179554643335,64.0776643884793,4.077052158277186,0,2017-03-13 22:09:07.050
8.94,435.57161454713804,250.00903541074226,250.02525509512017,295.096,449.4969548378669,450.4502458359612,64.06942136172992,4.081591255242705,0,2017-03-13 22:09:09.270
8.94,436.66909806390964,249.98106248986917,250.0374506401322,295.096,476.99249967477544,477.81051505765913,63.973843571744894,4.096968781456782,0,2017-03-13 22:43:04.300
8.94,435.5546055555556,250.00972222222225,250.02505,295.096,448.4725277777777,449.46279444444446,64.07,4.08,0,2017-03-13 23:00:00.000
8.94,433.6238611111111,250.0200333333333,250.00098888888888,295.096,450.2796833333333,450.8421333333333,64.03,3.56,0,2017-03-14 00:00:00.000
10.69,434.4194183006536,249.0699411764706,249.89492156862747,295.096,448.5458627450981,449.8308758169935,63.60000000000001,4.17,0,2017-03-14 01:00:00.000
10.69,435.692136666282,249.21752501798127,249.928068204729,295.096,449.00394634510883,449.7796700309193,63.68074791051036,4.137700835795858,0,2017-03-14 01:53:08.300
10.69,430.2977962962963,249.94119135802467,250.0781296296296,295.096,451.2588148148148,449.51677777777775,63.8,4.69,0,2017-03-14 02:00:00.000
10.81176979204322,510.9827860597503,249.97237043438582,250.06444674983098,295.096,500.68957151118843,475.34543021128604,64.6589359631557,3.752356120027014,0,2017-03-14 02:06:07.046
10.69,438.2508712040127,249.51423470857958,249.9947078045753,295.096,449.9248997627463,449.6767234428145,63.84308741393256,4.072765034426977,0,2017-03-14 02:06:20.500
10.69,430.65700493394536,250.05631742248164,250.1006487786105,295.096,450.98464732914584,449.81568970808894,63.51930473863825,4.4348224896711335,0,2017-03-14 02:08:50.500
10.69,436.2058650406352,249.30887191479354,249.93025865740788,295.096,448.6729204277789,449.82604487220453,63.44187855090292,4.314251146544711,0,2017-03-14 02:10:09.600
9.868799638673682,437.81051246525607,249.9522987768266,250.0427347469344,295.096,450.7143792556543,450.1539606181926,64.04061485301341,3.7882193397883905,0,2017-03-14 02:12:02.900
10.69,437.2213725497535,249.39485451392775,249.96789557479903,295.096,449.5543571018675,449.7181436731477,63.77777063415653,4.0988917463373875,0,2017-03-14 02:18:05.100
10.69,430.44013712383,249.98681147282133,250.08705311855869,295.096,451.15017258658673,449.6352252956288,63.68877106060558,4.588882782368716,0,2017-03-14 02:33:07.000
10.69,430.72010071942447,250.0765395683453,250.1046043165468,295.096,450.9364892086331,449.8681942446043,63.47,4.39,0,2017-03-14 03:00:00.000
10.705578810390591,522.6492102305784,250.0838855193438,250.0204281303311,295.096,469.5207151907422,468.0941213175406,64.80911945644108,3.38535714861278,0,2017-03-14 03:06:06.200
10.69,439.4043110318327,249.9015797986733,250.07935972133149,295.096,451.1288085582116,449.540110421844,64.00301024419554,4.121571316252474,0,2017-03-14 03:06:24.000
10.69,437.66520706585806,249.95804569534215,250.0885416613793,295.096,451.04088893097156,449.6605350113997,63.843252713753046,4.132584335342724,0,2017-03-14 03:06:43.500
10.586911925359495,441.04747084927794,249.8999290134941,250.075011044569,295.096,451.05046948415253,449.621891847354,64.04882185057554,3.9646697873740475,0,2017-03-14 03:07:06.430
10.69,440.83877133848915,249.8953401766857,250.07955348566077,295.096,451.1083299426127,449.54378578533203,64.03498846479917,4.032032298562328,0,2017-03-14 03:08:07.990
10.69,439.15396043520303,249.70316892544938,249.98857391884806,295.096,448.8825981980546,449.8180725740301,63.18093759731462,4.552302542800705,0,2017-03-14 03:09:40.700
10.69,441.39051355107887,249.8783062039421,250.07647654868842,295.096,451.05493662552084,449.5504049589179,64.0422827474188,3.9930869010324783,0,2017-03-14 03:09:48.500
10.791986656346031,509.6133061783796,249.97607093042822,250.06299212747666,295.096,503.3001324019584,479.3236640759876,64.67921367724531,3.739991660216271,0,2017-03-14 03:14:03.100
10.69,432.5734750059123,250.0499804965052,250.08956059968395,295.096,450.5832205172783,449.85818935809846,63.38957065525737,4.4448381895972435,0,2017-03-14 03:36:05.500
10.69,441.51215,249.8924111111111,250.07964444444443,295.096,451.0987166666667,449.5455111111111,64.05,3.99,0,2017-03-14 04:00:00.000
10.69,439.1625105264442,249.955558841353,250.03607783287706,295.096,449.327295056027,449.8226204214587,63.103631752756186,4.63979653221169,0,2017-03-14 04:06:06.530
10.30366629991053,442.3829563018509,249.947333942046,250.06328540571536,295.096,451.0167846759847,449.8613790066174,64.12641765496275,4.00485898846498,0,2017-03-14 04:08:49.000
10.69,441.4101462114716,249.89847806380814,250.0706863587812,295.096,450.77143972053346,449.5873730847207,63.89064484761434,4.099361379088197,0,2017-03-14 04:15:06.200
10.42768455626489,437.7970041241871,249.89527538137256,250.06293830649528,295.096,461.07915331875176,452.77355484897,63.98514178588967,4.093773142576527,0,2017-03-14 04:43:02.300
10.69,438.1953964062805,249.96941770061431,250.04392783441418,295.096,449.51163512274303,449.8278410976497,63.14560080107157,4.611181271996654,0,2017-03-14 04:47:04.500
10.69,440.85924444444447,249.93124444444447,250.0223055555556,295.096,449.0038833333333,449.8134611111111,63.03,4.69,0,2017-03-14 05:00:00.000
10.69,439.22513719552126,250.3566766318862,250.13957191933503,295.096,449.8869079536901,450.45406725804395,63.601638299234104,4.456513934115649,0,2017-03-14 05:08:05.100
9.879167701879203,430.0284179503486,249.90126473713275,250.02800480007903,295.096,481.9488270209434,459.5235821127012,63.849519486728376,4.310768821234602,0,2017-03-14 05:33:06.500
10.69,438.8296111111112,250.45965,250.16795555555552,295.096,450.1006388888889,450.6091222222223,63.74,4.4,0,2017-03-14 06:00:00.000
10.631407457633864,439.0480411043064,250.4497182421319,250.16263143223088,295.096,450.1203446554726,450.6227861247228,63.761569782079846,4.389054140437096,0,2017-03-14 06:06:04.300
11.385387919563435,486.2271842050644,250.0662285710252,250.00939137135595,295.096,487.9876907973039,478.36412625814273,64.63063307353252,3.409238843498444,0,2017-03-14 06:07:07.680
9.565931278031186,439.91916851310845,250.12262047634292,250.04159066762318,295.096,450.79829649656995,450.5879414724102,64.05056296629158,4.186185341621039,0,2017-03-14 06:08:08.100
10.453962651462502,435.8345398682003,250.3886616408061,250.1414698529542,295.096,459.2107022913037,453.37584810368054,63.721843280881735,4.440204163761882,0,2017-03-14 06:12:09.600
9.96053434722109,442.76516718489285,250.01938375742964,250.01439855759153,295.096,449.68880170329936,450.3024792087934,63.58311131914005,4.437492658653454,0,2017-03-14 06:20:02.400
9.32460515569347,422.1742072831995,249.90732010690638,249.99268626043803,295.096,503.0485239469651,466.3480074266512,63.712402373660474,4.530156202143242,0,2017-03-14 06:25:00.600
8.87,415.7356825617828,249.91228402366863,249.96373372781065,295.096,520.3450959425189,471.9423609467456,63.6,4.71,0,2017-03-14 07:00:00.000
9.085221536661694,444.81214292610485,250.18763123300008,250.02213429396625,295.096,450.6403558654875,450.9833598909148,64.33077009364652,4.100206221134602,0,2017-03-14 07:07:06.340
8.90811234822653,445.5148991466248,250.14654499059876,250.00299089422637,295.096,450.67695399987673,451.00800030076897,64.38110162606999,4.073192735924568,0,2017-03-14 07:09:37.100
8.87,432.67485966247375,250.04770424550676,249.9857555743056,295.096,480.868443033885,460.0885345447297,64.05921307577404,4.341495679934414,0,2017-03-14 07:56:06.900
