% Silica Feed,Amina Flow,Flotation Column 01 Air Flow,Flotation Column 03 Air Flow,Flotation Column 04 Air Flow,Flotation Column 02 Level,Flotation Column 03 Level,% Iron Concentrate,% Silica Concentrate,Purity,dates
8.25,319.2341301775148,250.03658579881656,250.04205917159763,295.096,549.7530473372781,550.0009289940829,64.26,3.3399999999999994,0,2017-03-11 04:00:00.000
8.334789814979272,355.50831266339395,249.565547499369,249.63257669763013,295.096,541.974540825506,540.4417486001264,65.15835729725254,4.067323015732051,0,2017-03-11 04:06:15.000
8.25,320.2273124816345,250.02573269322772,250.03469441910153,295.096,549.7524503431837,550.0459679844643,64.24446829436393,3.403852567614978,0,2017-03-11 04:08:06.200
8.25,328.65754744282503,249.93361040128488,249.97218163195697,295.096,549.7473829950593,550.4282636312504,64.1126335573604,3.9458398197405606,0,2017-03-11 04:08:18.700
8.599723563021989,346.96300519560015,249.76207119550486,249.84409022269128,295.096,556.6569936638127,553.7462659131763,64.26245866053512,4.532840166682234,0,2017-03-11 04:09:16.200
8.25,330.7768324743292,249.8964289739952,249.94200684780287,295.096,549.8496671961117,550.525821401128,64.12212720384099,4.082430415606211,0,2017-03-11 04:09:18.900
8.25,330.9550066160124,249.81764494112878,249.8614545303313,295.096,550.4170033431046,550.5418579651092,64.35296187900035,4.095747800711559,0,2017-03-11 04:47:05.000
8.25,330.74431578947366,249.91080701754385,249.9567076023392,295.096,549.7461286549708,550.5228947368421,64.08,4.08,0,2017-03-11 05:00:00.000
8.707905160222573,351.43248166835,249.95816368207485,250.05678929324884,295.096,557.0513516428842,554.6940861220381,63.609549492922014,4.6319952616381705,0,2017-03-11 06:25:04.500
8.33686568925773,355.375215355193,249.88403132195563,249.95891580145533,295.096,539.4299501158745,540.1283877656715,64.2268443794595,4.011748387011784,0,2017-03-11 06:44:07.700
8.98,363.7257329113924,249.9863037974684,250.11625949367087,295.096,561.3922362869196,557.1726772151899,63.33,4.96,0,2017-03-11 07:00:00.000
8.834832781054834,447.19382212681677,250.0515384518087,250.0812583502285,295.096,549.8097227293352,548.7418161227376,63.51493905975206,4.637848089464152,0,2017-03-11 07:20:04.500
8.98,478.9559825581396,250.05525,250.09098837209305,295.096,549.8237906976744,548.4292790697674,63.33,4.96,0,2017-03-11 08:00:00.000
8.98,512.8435921052632,250.10930263157897,249.83040789473685,295.096,417.0589209887316,550.2133355263157,66.47,1.59,1,2017-03-11 11:00:00.000
8.98,447.2567888198757,250.20065217391303,249.9922857142857,295.096,723.8571086956522,548.4689316770186,66.21,1.52,1,2017-03-11 12:00:00.000
8.98,499.8792352941177,249.9506323529412,250.11607352941175,295.096,756.2377225413603,548.1700808823529,66.41,1.82,1,2017-03-11 13:00:00.000
9.055937527156612,505.38503087960703,249.75543958767764,250.0208554625015,295.096,484.4850577388805,483.1917728796338,64.82804030845315,3.896874619807443,0,2017-03-11 15:28:04.000
9.068537300455104,551.3727518104627,249.73058640217963,250.00009496450096,295.096,469.46721461607626,469.2106760098282,65.07659947261432,3.720477793628547,0,2017-03-11 16:08:53.700
9.06261713660472,546.5305086283742,249.7522954636201,250.00617267257542,295.096,474.84036349698425,474.50773281755454,64.95981078574764,3.8033600875339313,0,2017-03-11 16:26:01.700
9.09,568.9276055555555,249.65188333333333,249.97806111111112,295.096,449.98763888888885,450.0069611111111,65.5,3.42,0,2017-03-11 19:00:00.000
9.09,569.4600352388479,249.77084670040205,249.99699830550398,295.096,448.1959006963258,472.1997071017284,65.23931505109263,3.544069307233988,0,2017-03-11 19:27:08.800
9.09,566.5593970825929,249.6817946103472,249.98500487965862,295.096,465.92046638205125,466.0068806378734,65.35063442656632,3.491088427997847,0,2017-03-11 19:31:09.400
9.09,570.8372737430168,250.07856983240225,250.04598324022345,295.096,443.5612026214012,529.6057932960894,64.565,3.865,0,2017-03-11 20:00:00.000
9.09,570.6593330018582,250.07710740636153,250.04627771643527,295.096,443.70725948993396,528.9541183155359,64.55027369895677,3.8750758901874667,0,2017-03-11 20:01:08.200
9.09,567.442877695592,250.0299998411451,250.04102264948594,295.096,465.0954789235772,533.7757369716995,64.565,3.865,0,2017-03-11 20:20:02.800
9.09,554.1030722222222,249.83912222222224,250.02152777777775,295.096,549.7241,550.1634055555555,64.565,3.865,0,2017-03-11 21:00:00.000
9.09,549.8495216715236,249.9315907837468,250.03171031552912,295.096,519.2474405903845,519.512079938881,64.03610205459958,4.229284175650436,0,2017-03-11 21:06:09.600
9.09,558.4138423592965,250.10443350784726,250.0496054670674,295.096,446.065954893093,497.2224927186851,63.86260973528727,4.348778885493778,0,2017-03-11 21:21:04.500
9.09,553.4656901143135,249.85724914989166,250.03453835718636,295.096,529.0572996211598,529.0655582488549,64.19474298246891,4.118333748837065,0,2017-03-11 21:22:09.200
9.09,553.1947874381349,249.86495352871813,250.0400681653449,295.096,520.2734140033996,520.0984673530253,64.03737487363982,4.226006665404329,0,2017-03-11 21:32:06.700
9.09,552.9665345127839,249.87144496331732,250.04472738431838,295.096,512.8724255137912,512.5431166354426,63.904782122235986,4.316728021628011,0,2017-03-11 21:40:08.800
9.09,551.3229166666666,249.9181888888889,250.07827777777777,295.096,459.5789277777777,458.1380777777778,62.95,4.97,0,2017-03-11 22:00:00.000
9.09,547.4908509257988,249.99510574956972,250.0702704347883,295.096,456.2073226858557,455.21479456055687,62.90884373508246,5.000867198688154,0,2017-03-11 22:34:02.900
9.09,540.1496994219654,250.14245664739883,250.05493063583813,295.096,449.7482832369942,449.61461271676296,62.83,5.06,0,2017-03-11 23:00:00.000
9.09,551.2976609195402,249.65355172413797,250.02928735632184,295.096,449.9742873563218,449.3770172413793,64.72,3.51,0,2017-03-12 00:00:00.000
10.54932343839025,548.3280670199596,249.09162173346306,249.83465223803893,295.096,360.60341879740804,449.7056561849037,64.45522823691654,3.5777323114864674,0,2017-03-12 00:06:15.700
11.46,546.4749209039549,248.74095480225984,249.7131920903955,295.096,304.8323997441638,449.9107401129944,64.29,3.62,0,2017-03-12 01:00:00.000
11.421508438220503,553.9004179554158,250.4469852412649,250.14509373623025,295.096,372.8247677450146,449.2170344614171,63.63786528183858,4.897099956915994,0,2017-03-12 01:09:06.750
11.46,553.3763218763401,250.32955420245753,250.11406702319246,295.096,366.4852671111338,449.2672654844276,63.670871761950366,4.821293596215698,0,2017-03-12 01:09:24.000
11.46,553.9433876404494,250.4600842696629,250.14700561797756,295.096,371.5510835276657,449.2143932584269,63.61999999999999,4.92,0,2017-03-12 02:00:00.000
11.46,529.6816085475691,248.97462871624708,249.7770805786914,295.096,329.64115352657427,449.8883037036679,64.06616780260559,3.8571953136567694,0,2017-03-12 02:50:03.300
11.46,500.835397259329,250.3026291151438,250.1217620379664,295.096,411.77508888531736,449.49075582878515,63.29054527349534,4.979006816687401,0,2017-03-12 05:09:33.700
11.46,391.9239943122071,249.75855246056867,249.91954160766423,295.096,578.9999319724977,526.6470312763182,63.99065939835115,4.329307077820125,0,2017-03-12 07:50:07.400
10.6705324904613,474.0188512989805,249.93508894473555,249.9789955084953,295.096,422.2484493462659,336.9313710065621,64.30404648043047,4.014303317863591,0,2017-03-12 08:00:02.600
11.46,445.9396144578313,250.1398734939759,250.0956686746988,295.096,453.3531686746988,449.77642168674697,62.95,5.04,0,2017-03-12 10:00:00.000
11.46,334.1426635473637,250.32067151895646,250.04228275430611,295.096,689.7176260892984,555.6455514676888,63.80842478661721,4.731575213382795,0,2017-03-12 10:07:05.300
11.46,308.97480952380954,250.3047083333333,250.03029166666667,295.096,726.1486666666666,567.832244047619,63.830000000000005,4.71,0,2017-03-12 11:00:00.000
11.46,366.12021262775585,250.22976134723848,250.03755903658185,295.096,634.4522327569924,549.9443831961715,63.899892628978066,4.40972055698315,0,2017-03-12 11:07:07.650
11.46,329.76811983335415,250.26705106751825,250.01772516013054,295.096,673.8957141595794,520.6249021761791,63.87378898715028,4.637018354749659,0,2017-03-12 11:16:04.400
11.46,344.3126682988428,250.24071048395695,250.00893511368602,295.096,637.3457089468284,487.60421131192174,63.90441860005849,4.585968999902709,0,2017-03-12 11:27:09.400
11.46,352.29305907423964,250.2478958502574,250.0358005917326,295.096,656.6395059777733,554.2726088329213,63.882981100479775,4.482377494235057,0,2017-03-12 11:58:08.600
11.46,435.4185,250.07571527777776,249.953875,295.096,408.3995418320118,280.76537326388893,64.09627992633541,4.266200122775,0,2017-03-12 12:00:00.000
11.46,487.81018817924246,249.97154993580045,250.0092586828321,295.096,575.3366133211763,422.47591848516834,64.3005329331766,3.9257784447059074,0,2017-03-12 12:06:07.250
11.46,506.4631127331796,249.94312621565737,250.04228125128236,295.096,635.9346802878542,487.2393862421395,64.25236749469248,3.8903238667542337,0,2017-03-12 12:06:09.450
11.46,441.1392296154182,250.06434130267868,249.9599224301478,295.096,426.62765934393457,296.2389672830568,64.11858262865104,4.229028952248913,0,2017-03-12 12:07:03.400
11.46,440.3326873743008,250.13243066076535,250.0469968824454,295.096,515.3697008953878,526.7141258245847,63.99065942177798,4.019759521250154,0,2017-03-12 12:07:08.510
11.46,439.52646744288324,250.07307868632824,249.95842629315266,295.096,406.8105699522485,290.25922221480977,64.09644196080421,4.235004744159396,0,2017-03-12 12:08:07.100
11.46,496.68406176160755,249.95208264941797,250.0357459107647,295.096,662.2922417401469,497.70282167624873,64.35358581996077,3.83735696673207,0,2017-03-12 12:08:37.100
11.46,451.70125873926435,250.0433418385672,249.97108763767187,295.096,460.2817421229797,324.8074474714139,64.15975950769165,4.1604008205144805,0,2017-03-12 12:20:09.000
11.46,513.3238764705882,249.92082352941176,250.0362294117647,295.096,656.6315773557982,491.4860764705883,64.4,3.76,0,2017-03-12 13:00:00.000
11.46,503.29180900823405,250.0321525697793,250.02907309512398,295.096,382.1459794802928,437.6261450403754,64.09895711784762,3.7507789073333173,0,2017-03-12 13:43:09.300
11.46,521.885193115885,249.97005954624595,250.04778011242382,295.096,508.0708837457929,495.2660100950971,64.24346241097946,3.6504236876856244,0,2017-03-12 13:52:01.700
11.46,529.7314052287581,250.01518300653592,250.0583660130719,295.096,371.9190788315327,498.7302156862745,64.1,3.55,0,2017-03-12 14:00:00.000
11.46,509.86272269373046,250.18852566755234,250.04659168723649,295.096,411.12270656145233,507.69764892562813,64.23572424565765,3.2546847710106017,0,2017-03-12 14:52:08.000
11.46,536.7365,250.17298333333332,250.04877222222223,295.096,368.98011388888887,499.6531444444445,64.29,3.06,0,2017-03-12 15:00:00.000
11.2,549.7813314606742,250.02355056179775,249.9815449438202,295.096,499.8503483146067,499.3772471910112,66.25,1.5900000000000003,1,2017-03-12 17:00:00.000
11.2,534.8689611111112,250.02477222222225,250.05119444444443,295.096,500.3647555555556,500.3980388888889,66.92,1.52,1,2017-03-12 18:00:00.000
11.2,515.1387333333333,250.5809388888889,250.1239444444444,295.096,503.7948666666667,503.2109222222222,66.17,1.96,1,2017-03-12 19:00:00.000
11.2,313.9573374233129,250.08012883435583,250.08822699386505,295.096,792.8670298367343,858.8410971315755,67.11,1.9,1,2017-03-12 20:00:00.000
11.2,476.8612434210526,250.3210460526316,249.9725065789474,295.096,493.9507034708861,610.8198070058789,67.11,1.9,1,2017-03-12 21:00:00.000
11.2,540.9814388888889,250.04488333333333,250.06415,295.096,549.9279444444444,549.7069111111111,66.29,1.09,1,2017-03-12 22:00:00.000
11.2,535.7912111111111,250.0612333333333,250.1241333333333,295.096,549.8003166666666,549.1545888888888,67.22,1.0,1,2017-03-12 23:00:00.000
11.2,506.5579112215909,249.97456818181817,250.1083409090909,295.096,594.260287190083,598.3127318181819,66.97,1.0,1,2017-03-13 00:00:00.000
12.27,383.4339670329671,250.0980549450549,249.97540659340655,295.096,343.18224175824173,526.2660744810747,66.24,1.04,1,2017-03-13 01:00:00.000
12.27,441.7159221556886,249.88719161676647,250.04104191616767,295.096,244.12636899483536,549.8282934131736,67.04,1.25,1,2017-03-13 02:00:00.000
12.27,470.4176923076923,250.25428402366865,250.06952662721892,295.096,452.16442316682776,548.1017041420118,66.42,2.46,1,2017-03-13 03:00:00.000
12.27,455.4266918604652,250.0658023255814,250.00675,295.096,427.4588260286227,550.7445523255814,66.44,2.67,1,2017-03-13 04:00:00.000
12.27,431.4927111111111,250.04998333333336,250.08078333333333,295.096,460.6787611111111,549.2001333333334,66.61,1.95,1,2017-03-13 05:00:00.000
12.27,420.04932054309353,250.1720324675325,250.06214285714285,295.096,440.0665099721701,562.7927337662338,65.85,2.4,1,2017-03-13 06:00:00.000
12.99,412.961421957672,250.11643452380957,250.1456488095238,295.096,510.8607326145553,605.4092083333334,66.5,2.03,1,2017-03-13 07:00:00.000
12.99,425.671016666666,250.29052,250.02042666666665,295.096,445.952079588862,568.7657533333334,65.94,1.79,1,2017-03-13 08:00:00.000
12.990000000000002,415.81401123595504,250.1008146067416,250.0228820224719,295.096,448.8469466292135,549.430511235955,64.47,3.09,0,2017-03-13 11:00:00.000
12.719422076802596,416.7760589782999,250.09428751306956,250.03409484251577,295.096,459.2006772231001,552.8207107794906,64.51543036735167,3.084655250899804,0,2017-03-13 11:46:07.600
12.399922287133785,419.5514183316729,250.06539544365594,250.03278064262787,295.096,470.8315593991342,556.7714503599312,64.33741463735599,3.247354056764324,0,2017-03-13 12:31:01.200
11.800185540038338,420.04443144721614,250.07211296567363,250.0721882454908,295.096,494.37548875704306,564.3382627309327,64.6697713167343,3.066497492148905,0,2017-03-13 13:05:06.400
10.862536250241341,423.3782709996113,250.04949425135382,250.11104467777665,295.096,530.2548688017498,576.0865168261017,64.82720379008293,3.047976024696125,0,2017-03-13 14:06:07.700
11.765841724177033,422.491623311429,250.04457951401506,250.03210810534392,295.096,491.543892287023,560.4790685948016,64.32491457471728,3.4557361762335286,0,2017-03-13 14:32:04.800
10.678682766763044,429.3927113916365,250.0697509177896,250.0645562324591,295.096,534.9846404509726,578.6853067717467,64.53848347357739,3.5408495343844923,0,2017-03-13 16:07:06.900
8.94,430.213905027933,250.00311731843573,250.1907150837989,295.096,603.8211899441341,600.1748882681563,65.15,3.01,0,2017-03-13 18:00:00.000
8.94,430.53704497381693,250.00351694920346,250.1806914912127,295.096,594.4217941109579,591.0560287495666,65.08465442599719,3.0747405223916795,0,2017-03-13 18:30:02.500
8.94,441.4657150837989,249.8577150837989,250.09082122905028,295.096,599.7383966480446,599.8150670391061,63.56,4.17,0,2017-03-13 20:00:00.000
8.94,440.1186299748135,249.99446930718864,250.09450655037176,295.096,599.7696477193197,600.4508155511483,64.30658481455686,3.9597965085228277,0,2017-03-13 20:07:24.800
8.94,441.2873997719559,249.8623005512413,250.08883716545571,295.096,595.1752904410077,595.279520498153,63.57538472745352,4.167285048096438,0,2017-03-13 20:09:00.400
8.94,440.8482617765742,249.92039809242672,250.092510442169,295.096,599.7527209674097,600.1064703206844,63.902206487026696,4.073650600740057,0,2017-03-13 20:33:02.200
8.94,439.6072555555555,250.04638333333332,250.0959055555556,295.096,599.7815111111112,600.6921555555556,64.59,3.88,0,2017-03-13 21:00:00.000
8.94,437.96064225790946,249.94784978485345,250.0518212838508,295.096,510.0432414612829,510.66164119506044,63.86241143945354,4.1166332753905515,0,2017-03-13 21:07:07.880
8.94,438.26563406869474,249.94257768703667,250.062385940758,295.096,592.1499448616073,589.0914944738543,64.11678190874008,4.211252663881943,0,2017-03-13 21:07:08.860
8.94,438.90287358981175,249.9918829948177,250.07830699113683,295.096,595.7747642833547,594.6015431610151,64.3415496787942,4.053915224844067,0,2017-03-13 21:41:04.000
8.94,437.90619444444445,249.91476666666668,250.05340555555557,295.096,590.1053388888888,585.9835111111112,63.99,4.3,0,2017-03-13 22:00:00.000
8.94,437.5291528075406,250.02758438554727,250.05957250811448,295.096,522.1938551170442,523.1453279475578,64.32335633993367,3.982555253871664,0,2017-03-13 22:02:05.500
8.94,436.1891261520872,249.98410071327578,250.03270107545418,295.096,486.68878922521833,486.29967821590554,64.04841389370294,4.139361792316903,0,2017-03-13 22:07:30.100
9.244322446225262,434.07127075227623,250.01656702649123,250.02488709525315,295.096,448.5006621137732,456.97450311544367,64.10005653789878,4.005610068700491,0,2017-03-13 22:09:08.300
8.94,435.5546055555556,250.00972222222225,250.02505,295.096,448.4725277777777,449.46279444444446,64.07,4.08,0,2017-03-13 23:00:00.000
8.94,433.6238611111111,250.02003333333332,250.00098888888888,295.096,450.2796833333333,450.8421333333333,64.03,3.56,0,2017-03-14 00:00:00.000
9.336216831388226,435.4098455846143,249.99113843475982,250.01879726317077,295.096,450.4651203574103,450.5485655913925,64.03452819235872,3.657356135712536,0,2017-03-14 00:09:05.600
9.38458706432987,432.7788751729458,250.00000354913422,250.02058647486953,295.096,450.5284314424446,450.50542708439747,63.9715685572595,3.8470762186815732,0,2017-03-14 00:50:08.000
10.69,434.4194183006536,249.0699411764706,249.89492156862747,295.096,448.5458627450981,449.8308758169935,63.60000000000001,4.17,0,2017-03-14 01:00:00.000
10.69,432.96202453105093,249.46650356739752,249.97752878568863,295.096,449.4876808066459,449.8455778918214,63.548784826961146,4.256671831296531,0,2017-03-14 01:07:08.790
9.422036268313958,435.616842357866,249.99557649638032,250.0068605497191,295.096,449.9282651212676,450.5587862937229,63.7545507038206,3.8712577046827277,0,2017-03-14 01:37:07.200
10.69,430.2977962962963,249.94119135802467,250.0781296296296,295.096,451.2588148148148,449.51677777777775,63.8,4.69,0,2017-03-14 02:00:00.000
10.204446861599289,431.5257749887657,250.0608614084886,250.07585529021193,295.096,450.7542525491635,450.1384223481149,63.625377004288225,4.159709082929949,0,2017-03-14 02:16:07.600
10.69,432.1139612415947,249.69726481582512,250.02559825716224,295.096,450.0357285203145,449.85413308822774,63.51898251201832,4.307106518122843,0,2017-03-14 02:24:06.400
10.69,430.72010071942447,250.0765395683453,250.1046043165468,295.096,450.9364892086331,449.8681942446043,63.47,4.39,0,2017-03-14 03:00:00.000
10.69,438.62957826994904,249.63303472267498,249.9782012955206,295.096,448.84530249745234,449.81949061870614,63.22735155749318,4.509959982637807,0,2017-03-14 03:06:15.000
10.69,441.33414826434347,249.89318538387312,250.07962040028875,295.096,451.1012578517406,449.54505503639297,64.04603183249878,4.001110869003394,0,2017-03-14 03:09:06.820
10.69,432.202000221811,250.05530377391855,250.09257583600964,295.096,450.65402672831055,449.86019465356515,63.40569123796509,4.43384688320562,0,2017-03-14 03:29:02.300
10.69,434.57711806240013,250.01073309967342,250.0956837995,295.096,450.99446838412376,449.75286911868875,63.67728871790386,4.247042263514573,0,2017-03-14 03:35:07.300
10.780926270306345,496.02264056850083,250.05536871014831,250.04665672565685,295.096,365.3559283776011,490.63844471346556,65.00590737296936,3.4859073729693657,0,2017-03-14 03:48:08.230
10.69,441.51215,249.8924111111111,250.07964444444443,295.096,451.0987166666667,449.5455111111111,64.05,3.99,0,2017-03-14 04:00:00.000
10.351330885655631,439.4590153784776,249.94842733265224,250.01818024320085,295.096,449.25078279395075,450.0125351170829,63.22352520819678,4.471316514737637,0,2017-03-14 04:03:02.300
10.69,440.14112317629093,249.93192078069063,250.02610129022239,295.096,449.15720646027256,449.7932882514251,63.08235582930691,4.69,0,2017-03-14 04:07:09.600
10.69,435.8868348356966,250.320627021462,250.1449666802513,295.096,450.40395195859804,450.3402545385998,63.642022495072396,4.3963712035212,0,2017-03-14 04:09:11.300
10.69,436.64034374274996,249.9917017884572,250.05655009433627,295.096,449.8080412094349,449.8362355841399,63.21308413008929,4.565169911302757,0,2017-03-14 04:16:07.700
10.69,433.88701442457796,250.2261512733674,250.1293441463719,295.096,450.61007420881157,450.1575403152691,63.57543999071362,4.393905184841245,0,2017-03-14 04:17:01.500
10.56972199786454,441.7832597742945,249.90951034002885,250.07455135395108,295.096,451.0732086249196,449.6438508609218,64.07379125316965,3.99462607700521,0,2017-03-14 04:26:04.300
10.69,434.1923332368506,250.24057518015243,250.13172928728866,295.096,450.578604882732,450.1854358649607,63.585605349080765,4.394281679595584,0,2017-03-14 04:28:04.500
10.69,440.85924444444447,249.93124444444447,250.0223055555556,295.096,449.0038833333333,449.8134611111111,63.03,4.69,0,2017-03-14 05:00:00.000
10.69,440.1298273320585,250.12114478169852,250.0746497896959,295.096,449.39803938959636,450.0994087355283,63.285162418397775,4.585778730513585,0,2017-03-14 05:35:09.300
10.69,438.8296111111112,250.45965,250.16795555555552,295.096,450.1006388888889,450.6091222222223,63.74,4.4,0,2017-03-14 06:00:00.000
8.87,415.7356825617828,249.91228402366863,249.96373372781065,295.096,520.3450959425189,471.9423609467456,63.6,4.71,0,2017-03-14 07:00:00.000
8.87,417.0875156862271,249.92309125122827,249.965491183995,295.096,517.1946567726077,470.9963648640313,63.636647556331646,4.680591467141273,0,2017-03-14 07:04:05.200
9.35967814703654,443.7889827573254,250.23415313646197,250.047073318318,295.096,450.548050980207,450.9193560396852,64.22973386894809,4.151478335160672,0,2017-03-14 07:46:01.800
8.87,445.6144777777778,250.15115,250.0025777777778,295.096,450.7127388888889,451.0335500000001,64.41,4.06,0,2017-03-14 08:00:00.000
10.51912384663165,487.74799167972884,250.0450344169253,250.0393265043122,295.096,506.9533080338523,536.3040376901214,65.03208761533683,3.512087615336835,0,2017-03-14 09:06:40.580
8.87,522.2949666666666,250.05829444444447,250.11033333333333,295.096,449.2700444444444,449.52779444444445,66.06,1.24,1,2017-03-14 11:00:00.000
8.87,458.3711970955752,250.127390070922,249.98651773049647,295.096,534.62895035461,494.8208510638298,65.61,2.08,1,2017-03-14 12:00:00.000
8.87,526.5827833333333,250.1527888888889,250.05389444444444,295.096,450.0037222222222,451.0763944444445,65.04,2.66,1,2017-03-14 13:00:00.000
10.84,549.4896166666666,250.0631,250.0281888888889,295.096,450.4874722222222,450.9515777777778,64.04,4.26,0,2017-03-14 16:00:00.000
10.84,548.8854005594912,250.06240480383045,250.02575218981238,295.096,450.48088335486057,450.91241648358584,64.0796703976282,4.231486901704729,0,2017-03-14 16:04:09.500
10.84,540.3537287798842,250.06214401622643,250.03175151308247,295.096,429.75781940104326,456.1538727567472,64.20997045391175,4.121899006196712,0,2017-03-14 16:08:08.520
10.84,545.6079948803538,250.05863390158683,250.01253497945177,295.096,450.4451438387278,450.6999967111518,64.29485166296739,4.076825367242192,0,2017-03-14 16:31:08.500
10.84,525.9924207317073,250.2066646341463,250.05575,295.096,450.1551402439025,449.59901219512193,65.36,3.2999999999999994,0,2017-03-14 17:00:00.000
10.84,544.1123275419933,250.07014489983047,250.02414156734807,295.096,450.9623441631856,450.5567009993569,64.32360793278971,3.9125802823326,0,2017-03-14 17:06:03.500
10.84,525.1201666666667,250.03506111111116,249.9299111111111,295.096,450.22172777777774,449.3721111111111,65.64,3.11,0,2017-03-14 18:00:00.000
10.84,533.473683353995,250.09556131164996,250.02073927826478,295.096,451.6568325165293,449.8134169611875,64.89292423682751,3.2820355475702883,0,2017-03-14 18:07:09.640
10.84,532.5542962738573,250.07377092770685,250.00009060815134,295.096,451.5186996441849,449.748292965153,64.99363942604484,3.247351621965472,0,2017-03-14 18:08:07.900
10.84,534.3213833333333,250.0829722222222,250.01677222222224,295.096,451.8269888888889,449.8377111111111,64.84,3.28,0,2017-03-14 19:00:00.000
10.84,509.7295930204527,250.12046011600756,250.0514449464092,295.096,382.5929298270247,467.3853483521197,65.15167038936359,3.4041648053182088,0,2017-03-14 19:31:04.700
10.84,512.9370112359551,249.96708988764044,250.0665224719101,295.096,496.96434422880446,469.6685561797752,64.63,3.770000000000001,0,2017-03-14 20:00:00.000
10.84,501.877754572598,250.03368585306436,250.05313742421995,295.096,376.7538367082425,477.50757555588496,64.90193822993672,3.556859225184736,0,2017-03-14 20:07:34.900
10.84,499.2395137919608,250.05657836892271,250.04244188310537,295.096,339.19591710680737,478.7996090877089,65.03172362177104,3.461659781163616,0,2017-03-14 20:08:51.200
